word,cnt
.,5
鴎外,4
",",4
年,4
),3
[,3
1,3
渋江,3
抽斎,3
/,3
森,3
(,2
巻,2
一,2
資料,2
社,2
松本,2
抽齋年,1
譜,1
チュウサイ,1
ネンプ,1
写本,1
],1
澁江保,1
"],",1
---]),1
冊,1
;,1
24,1
cm,1
注記,1
全集,1
16,1
http,1
://,1
www,1
aozora,1
gr,1
jp,1
cards,1
000129,1
card,1
2058,1
html,1
戸,1
務,1
作,1
(『,1
文学,1
5,1
号,1
1933,1
8,1
月,1
山崎,1
頴,1
史伝,1
小説,1
研究,1
桜,1
楓,1
1982,1
清張,1
両像,1
文芸春秋,1
1994,1
明知,1
基礎,1
日本,1
医,1
史,1
学会,1
1988,1
