word,cnt
大学,9
協議,5
会,5
国立,5
事務,4
文書,4
SS,4
年,3
総務,3
帝国,3
関係,2
S,2
-,2
99,2
旧,2
諸種,2
連絡,2
会議,2
0013,1
1921,1
シリーズ,1
東京,1
百,1
史,1
編纂,1
過程,1
収集,1
2004,1
11,1
月,1
24,1
日,1
部,1
一部,1
資料,1
追加,1
受入,1
2016,1
以降,1
定例,1
移管,1
課,1
チーム,1
01,1
長等,1
02,1
各種,1
大,1
学長,1
03,1
制度,1
改革,1
04,1
協会,1
公開,1
要,1
審査,1
日本語,1
アイテム,1
リスト,1
(,1
),1
本郷,1
柏,1
ジムキョウギカイカンケイ,1
特定,1
歴史,1
公文書,1
等,1
58,1
点,1
