word,cnt
篇,4
_,4
情報,4
6,3
2,3
20,3
栴墩先,2
生,2
詩,2
鈔初篇,2
二,2
三,2
諸家,2
題跋,2
東京大学,2
大学院,2
学,2
環,2
図書,2
室,2
/,2
-,2
∽,1
アイテム,1
附属,1
社会,1
研究,1
資料,1
センター,1
2004,1
平成,1
16,1
年,1
旧,1
坪井,1
誠,1
太郎,1
邸,1
学際,1
学府,1
移管,1
弘,1
化,1
未,1
3,1
鑾渓筒,1
井,1
憲,1
識,1
246,1
176,1
反,1
0,1
自由,1
記述,1
媒体,1
08,1
文芸,1
一般,1
冊子,1
綴,1
0006,1
0002,1
0020,1
