word,cnt
/,3
三,2
十,2
年,2
同,2
-,2
文書,2
編纂,2
方,2
部,2
立て,2
出張,2
ニ,2
諸,1
向,1
雑件,1
往復,1
自,1
明治,1
二,1
至,1
四,1
S,1
0004,1
56,1
1899,1
01,1
99,1
アイテム,1
公開,1
本郷,1
部立,1
てなし,1
牧野,1
子爵,1
ヨリ,1
同家,1
祖先,1
義,1
取調,1
度,1
旨,1
ニテ,1
今泉,1
鐸次郎,1
掛,1
照会,1
海軍,1
造船,1
大,1
監山本,1
良,1
三郎,1
外,1
五,1
人,1
工科,1
大学,1
生,1
実習,1
為,1
際,1
監督,1
担当,1
報酬,1
金,1
伯爵,1
大谷,1
光瑩,1
寺,1
宝物,1
展覧,1
会,1
開会,1
付,1
本学,1
員,1
閲覧,1
関,1
スル,1
依頼,1
1,1
点,1
156,1
丁,1
