word,cnt
-,12
坪井,8
4,6
信良,4
情報,4
15,3
2,3
13,3
正,3
五郎,3
",",3
宛,2
東京大学,2
大学院,2
学,2
環,2
図書,2
室,2
/,2
0004,2
）∽,1
アイテム,1
附属,1
社会,1
研究,1
資料,1
センター,1
2004,1
平成,1
16,1
年,1
旧,1
誠,1
太郎,1
邸,1
学際,1
学府,1
移管,1
8,1
10,1
差出人,1
89,1
139,1
葉書,1
09,1
手紙,1
便り,1
フランス,1
ブリュッセル,1
滞在,1
中,1
こと,1
記述,1
ja,1
en,1
著作,1
権,1
保護,1
期間,1
満了,1
単,1
紙,1
単体,1
0015,1
0002,1
0013,1
