word,cnt
論文,4
_,4
情報,4
5,3
17,3
48,3
/,3
(,2
抜き刷り,2
東京大学,2
大学院,2
学,2
環,2
図書,2
室,2
研究,2
資料,2
山下,2
-,2
)∽,1
アイテム,1
附属,1
社会,1
センター,1
2004,1
平成,1
16,1
年,1
旧,1
坪井,1
誠,1
太郎,1
邸,1
学際,1
学府,1
移管,1
),1
220,1
151,1
反,1
270,1
印刷,1
刊本,1
05,1
学術,1
書籍,1
講義,1
録,1
ため,1
整理,1
群,1
ja,1
",",1
en,1
冊子,1
2005,1
01,1
24,1
0005,1
0017,1
0048,1
