word,cnt
-,12
3,7
G,4
1,4
10,3
情報,3
/,3
資料,3
コピー,2
定,2
図書,2
室,2
社会,2
研究,2
センター,2
移管,2
玉井,2
建,2
也,2
その他,2
紙,2
0003,2
∽,1
アイテム,1
東京大学,1
大学院,1
学,1
環,1
附属,1
1970,1
年代,1
後半,1
小野,1
秀雄,1
邸,1
旧,1
新聞,1
研究所,1
2007,1
年,1
以降,1
貴重,1
保存,1
スペース,1
慶応,1
4,1
太政官,1
245,1
344,1
印刷,1
07,1
記録,1
日記,1
日誌,1
切支丹,1
禁令,1
ja,1
過程,1
単,1
単体,1
0010,1
0001,1
