word,cnt
_,8
/,4
3,3
11,3
6,3
1,3
情報,3
資料,3
-,3
こころ,2
まま,2
三,2
図書,2
室,2
社会,2
研究,2
センター,2
移管,2
伊藤,2
記述,2
図,2
」）∽,1
アイテム,1
東京大学,1
大学院,1
学,1
環,1
附属,1
1970,1
年代,1
後半,1
小野,1
秀雄,1
邸,1
旧,1
新聞,1
研究所,1
2007,1
年,1
以降,1
貴重,1
保存,1
スペース,1
129,1
208,1
同,1
90,1
自由,1
媒体,1
10,1
メモ,1
草稿,1
スケッチ,1
蓑,1
村,1
甚七,1
太神,1
官,1
調進,1
土器,1
(,1
入り,1
),1
云々,1
ja,1
冊子,1
2005,1
03,1
14,1
0003,1
0011,1
0006,1
0001,1
