word,cnt
-,12
2,6
新聞,4
3,3
36,3
情報,3
/,3
資料,3
通,2
ジテ,2
タル,2
フランス,2
対,2
安,2
南,2
人,2
宣伝,2
政策,2
図書,2
室,2
社会,2
研究,2
センター,2
移管,2
昭和,2
安藤,2
奈々,2
0002,2
∽,1
アイテム,1
東京大学,1
大学院,1
学,1
環,1
附属,1
1970,1
年代,1
後半,1
小野,1
秀雄,1
邸,1
旧,1
研究所,1
2007,1
年,1
以降,1
貴重,1
保存,1
スペース,1
18,1
6,1
1,1
290,1
220,1
4,1
or,1
雑誌,1
99,1
その他,1
内容,1
極秘,1
赤,1
印,1
ja,1
戦中,1
完成,1
公刊,1
形態,1
冊子,1
綴,1
0003,1
0036,1
