word,cnt
-,8
4,4
情報,4
22,3
88,3
記述,3
SUMOTORI,2
49,2
NIN,2
NO,2
JINSHIN,2
SOKUTEI,2
東京大学,2
大学院,2
学,2
環,2
図書,2
室,2
/,2
研,2
谷,2
TAMAGAKI,2
TATSUZO,2
∽,1
アイテム,1
附属,1
社会,1
研究,1
資料,1
センター,1
2004,1
平成,1
16,1
年,1
旧,1
坪井,1
誠,1
太郎,1
邸,1
学際,1
学府,1
移管,1
明治,1
20,1
2,1
169,1
106,1
自由,1
媒体,1
10,1
メモ,1
草稿,1
スケッチ,1
中,1
計測,1
結果,1
ja,1
",",1
en,1
単,1
紙,1
単体,1
0004,1
0022,1
0088,1
