word,cnt
-,12
坪井,4
情報,4
正,3
五郎,3
4,3
11,3
33,3
02,3
01,3
宛,2
東京大学,2
大学院,2
学,2
環,2
図書,2
室,2
/,2
地学,2
協会,2
小林,2
某,2
封筒,2
）　∽,1
アイテム,1
附属,1
社会,1
研究,1
資料,1
センター,1
2004,1
平成,1
16,1
年,1
旧,1
誠,1
太郎,1
邸,1
学際,1
学府,1
移管,1
明治,1
40,1
6,1
29,1
京橋,1
区,1
内,1
差出人,1
201,1
71,1
or,1
袋,1
09,1
手紙,1
便り,1
東京,1
単,1
紙,1
単体,1
番号,1
736,1
0004,1
0011,1
0033,1
0002,1
0001,1
