word,cnt
君,3
絶好,3
機会,3
情報,3
資料,3
-,3
522,2
収集,2
s,2
.,2
∽,1
アイテム,1
1,1
東京大学,1
大学院,1
学,1
環,1
図書,1
室,1
/,1
附属,1
社会,1
研究,1
センター,1
外務省,1
部,1
所蔵,1
旧,1
新聞,1
研究所,1
何,1
初,1
彦教授,1
966,1
631,1
デジタル,1
化,1
済,1
13,1
絵画,1
版画,1
ポスター,1
図案,1
地図,1
書画,1
Here,1
your,1
chance,1
It,1
men,1
we,1
want,1
.（,1
われわれ,1
男,1
印刷所,1
:,1
Stone,1
Ltd,1
募兵,1
カナダ,1
平版,1
描画,1
石版,1
2,1
色,1
黄,1
墨,1
