word,cnt
-,6
メモ,5
新聞,4
10,4
海外,3
書き,3
G,3
9,3
25,3
情報,3
/,3
資料,3
図書,2
室,2
社会,2
研究,2
センター,2
移管,2
年,2
何,2
∽,1
アイテム,1
東京大学,1
大学院,1
学,1
環,1
附属,1
1970,1
年代,1
後半,1
小野,1
秀雄,1
邸,1
旧,1
研究所,1
2007,1
以降,1
貴重,1
保存,1
スペース,1
1,1
258,1
181,1
自由,1
記述,1
媒体,1
草稿,1
スケッチ,1
月,1
号,1
裏,1
判読,1
不可能,1
ja,1
箇条,1
単,1
紙,1
単体,1
