word,cnt
委員,15
会,14
研究,9
教育,6
経費,6
予算,5
長,4
財務,4
科,3
教養,3
学部,3
旧,3
S,2
-,2
99,2
流れ,2
副,2
経理,2
等,2
会議,2
資料,2
総合,1
文化,1
0276,1
2009,1
シリーズ,1
配分,1
同,1
事務,1
部長,1
課長,1
確認,1
後,1
審議,1
総務,1
教授,1
オーソライズ,1
定例,1
移管,1
課,1
係,1
実施,1
予定,1
要,1
審査,1
アイテム,1
リスト,1
(,1
),1
柏,1
ソウゴウブンカケンキュウカキョウヨウガクブヨサン,1
特定,1
歴史,1
公文書,1
3,1
点,1
