word,cnt
-,6
A,4
2,3
30,3
出版,2
警察,2
情報,2
/,2
大正,2
玉井,2
建,2
也,2
∽,1
アイテム,1
東京大学,1
大学院,1
学,1
環,1
1970,1
年代,1
後半,1
小野,1
秀雄,1
邸,1
旧,1
新聞,1
研究所,1
移管,1
2007,1
年,1
以降,1
図書,1
室,1
社会,1
研究,1
資料,1
センター,1
再,1
配置,1
3,1
9,1
10,1
山田,1
一隆,1
223,1
155,1
22,1
印刷,1
刊本,1
08,1
文芸,1
一般,1
文明,1
社,1
ja,1
時代,1
完成,1
公刊,1
形態,1
冊子,1
綴,1
0002,1
0030,1
